#Alignments of rgc summer2022 with Armen code, no spherical mirrors
  1            0            0            2.01         -0.67        3.61         -0.25        4.76         0.38
  1            201          0            0.0          0.0          2.04         1.59         0.42         0
  1            201          1            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            201          2            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            201          3            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            201          4            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            201          5            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            201          6            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            201          7            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            201          8            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            201          9            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            201          10           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            201          11           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            201          12           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            201          13           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            201          14           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            201          15           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            201          16           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            202          0            0.0          0.0          0.79         -1.88        2.67         0.0
  1            202          1            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            202          2            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            202          3            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            202          4            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            202          5            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            202          6            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            202          7            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            202          8            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            202          9            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            202          10           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            202          11           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            202          12           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            202          13           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            202          14           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            202          15           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            202          16           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            202          17           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            202          18           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            202          19           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            202          20           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            202          21           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            202          22           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            203          0            0.0          0.0          0.69         7.92         -1.56        0.0
  1            203          1            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            203          2            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            203          3            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            203          4            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
  1            203          5            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
