#Alignments for module 1 from RGA data analysis, April 2023
  4            0            0            1.8          0.6          5.2          0.0          0.0          0.0         
  4            201          0            0.0          0.0          -0.70        2.24         0.83         0           
  4            201          1            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            201          2            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            201          3            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            201          4            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            201          5            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            201          6            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            201          7            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            201          8            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            201          9            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            201          10           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            201          11           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            201          12           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            201          13           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            201          14           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            201          15           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            201          16           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            202          0            0.0          0.0          -0.32        -0.08        10.73        0.0         
  4            202          1            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            202          2            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            202          3            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            202          4            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            202          5            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            202          6            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            202          7            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            202          8            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            202          9            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            202          10           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            202          11           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            202          12           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            202          13           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            202          14           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            202          15           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            202          16           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            202          17           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            202          18           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            202          19           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            202          20           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            202          21           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            202          22           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          0            0.0          0.0          0.69         7.92         -1.56        0.0         
  4            203          1            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          2            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          3            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          4            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          5            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          6            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          7            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          8            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          9            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          10           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          11           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          12           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          13           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          14           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          15           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          16           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          17           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          18           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          19           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          20           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          21           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          22           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          23           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          24           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          25           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          26           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          27           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          28           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          29           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          30           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          31           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            203          32           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          0            0.0          0.0          0.69         7.92         -1.56        0.0         
  4            204          1            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          2            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          3            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          4            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          5            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          6            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          7            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          8            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          9            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          10           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          11           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          12           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          13           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          14           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          15           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          16           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          17           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          18           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          19           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          20           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          21           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          22           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          23           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          24           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          25           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          26           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          27           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          28           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          29           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          30           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          31           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            204          32           0.00000      0.00000      0.00000      0.00000      0.00000      0.00000     
  4            301          1            0.0          0.0          -1.06        13.10        23.21        0.0         
  4            301          2            0.0          0.0          -0.7         2.24         0.83         0           
  4            301          3            0.0          0.0          -0.32        -0.08        10.73        0.0         
  4            301          4            0.0          0.0          -1.61        1.61         1.48         0.0         
  4            301          5            0.0          0.0          -1.5         0.0          0.0          0.0         
  4            301          6            0.0          0.0          0.52         11.15        2.83         0.0         
  4            301          7            0.0          0.0          1.1          0.0          0.0          0.0         
